id,barcode,name,spec,unit,price,brand,supplier,made_in,discount,inventory,expiration_data,product_location
186,6910019005276,纳爱斯牙刷适齿防滑（YS104）,单支装,个,5.3,纳爱斯,纳爱斯集团有限公司,浙江,1.0,21,2027-02-26,C
187,6910019005283,纳爱斯牙刷纤丝爽洁（YS105）,单支装,支,4.6,纳爱斯,纳爱斯集团有限公司,浙江,1.0,21,2027-08-28,H
188,6910019007416,1360g雕牌超白加香无磷洗衣粉,1.36kg,包,13.0,雕牌,纳爱斯集团有限公司,四川,1.0,46,2026-12-30,E
189,6910019008390,超能天然皂粉,680克,包,11.5,超能,纳爱斯集团有限公司,四川,1.0,46,2026-11-19,H
190,6910019009175,雕牌 焕彩植物皂 232g,232g,块,4.4,雕牌,纳爱斯集团有限公司,浙江,1.0,24,2026-10-01,A
191,6910019009489,超能去渍护纤维双离子洗衣液[1.5Kg],1500g/1500g,包,44.8,超能,纳爱斯集团有限公司,上海,1.0,50,2027-05-14,C
192,6910019009755,218g雕牌增白洗衣皂,218g,块,4.2,雕牌,纳爱斯集团有限公司,四川,1.0,47,2027-06-20,A
193,6901668054067,奥利奥草莓夹心饼干 130g/盒,130g/130g,包,26.0,奥利奥,亿滋食品企业管理(上海)有限公司,江苏,1.0,41,2027-04-19,A
194,6901668054074,奥利奥130G夹心巧克力,130g/130g,包,19.0,奥利奥,亿滋食品企业管理(上海)有限公司,江苏,1.0,26,2027-09-18,F
195,6901668054173,奥利奥轻甜夹心饼干巧克力味130g,130g/130g,包,19.0,奥利奥,亿滋食品企业管理(上海)有限公司,北京,1.0,26,2026-10-31,G
196,6901826807641,南孚碱性电池,7号LR03 5×1B 单粒可撕,个,2.5,南孚,福建南平南孚电池有限公司,福建,1.0,46,2027-03-25,A
197,6901826817237,南孚碱性电池,5号  5粒装 LR6-5×1B/1.5,包,2.9,南孚,福建南平南孚电池有限公司,福建,1.0,39,2027-02-15,E
198,6902022130281,蓝月亮野菊花清爽洗手液Hand Wash500g,500g,瓶,15.7,蓝月亮,蓝月亮(中国)有限公司,广东,1.0,32,2027-06-29,D
199,6902083890636,娃哈哈爽歪歪营养酸奶饮品,200g,瓶,7.6,娃哈哈,杭州娃哈哈集团有限公司,郑州,1.0,48,2027-02-24,G
200,6902083891015,娃哈哈爽歪歪营养酸奶饮品,200g×24瓶,件,46.0,娃哈哈,杭州娃哈哈集团有限公司,河南,1.0,31,2027-02-23,H
201,6902083893842,娃哈哈营养快线水果酸奶饮品（椰子味）,500g,瓶,4.0,娃哈哈,杭州娃哈哈集团有限公司,河南,1.0,21,2027-07-18,H
202,6902083894757,娃哈哈营养快线水果酸奶饮品（椰子味）,500g*15瓶,件,55.0,娃哈哈,杭州娃哈哈集团有限公司,河南,0.8,31,2027-09-12,H
203,6902088302134,福泰隆力士 白皙焕柔香皂125g热销,125g/125g,快,4.2,力士,联合利华(中国)有限公司,合肥,1.0,33,2027-04-12,D
204,6902088603217,中華魔丽迅白酷爽薄荷味牙膏,100克/支,支,10.5,中華,联合利华(中国)有限公司,安微,1.0,50,2027-08-22,G
205,6902132007039,冷酸灵冰柠劲爽双重抗敏感牙膏110克,200*45*38,支,7.59,冷酸灵,重庆登康口腔护理用品股份有限公司,重庆,1.0,40,2027-09-04,E
206,6902132080803,冷酸灵抗敏感牙膏,130g,盒,3.5,冷酸灵,重庆登康口腔护理用品股份有限公司,重庆,1.0,26,2027-04-21,A
207,6939729900015,今麦郎冰红茶（箱）,1*15瓶,件,38.0,今麦郎,今麦郎饮品股份有限公司,北京,1.0,28,2027-03-21,C
208,6939729900060,今麦郎冰红茶,500ml,瓶,3.6,今麦郎,今麦郎饮品股份有限公司,河南,1.0,41,2027-01-30,B
209,4891338008761,黑人茶倍健牙膏90g,支,支,8.5,黑人牙膏,深圳市东华通贸易发展有限公司,广州,1.0,21,2027-06-08,E
210,6927583100504,245克*12糖水草莓罐头,245克*12瓶,件,55.0,家家红,湖南家家红食品有限公司,湖南,1.0,21,2026-09-29,B
211,6927859201010,舒服佳超强低缩澡巾,30*20（cm）   800条/一件,条,25.2,舒服佳,石家庄市龙泰针纺制品有限公司,无极,1.0,44,2027-08-03,E
212,6927902017469,采诗120g珍珠美白洁面乳,支,支,16.8,采诗,广州市采诗化妆品有限公司,广东,1.0,22,2027-01-29,D
213,6927902017483,120g新采诗洁面乳(果酸美白),瓶,支,21.0,采诗,广州市采诗化妆品有限公司,广东,1.0,39,2027-03-10,F
214,6928402020003,70g盼盼金虾条,70克,包,2.0,盼盼,漯河晋江福源食品工业有限公司,福建,0.7,39,2026-11-01,H
215,6920143500363,大红袍中国红红汤火锅底料,400克,袋,13.9,大红袍,四川天味食品集团股份有限公司,四川,1.0,27,2027-06-11,A
216,6920143500516,大红袍红汤火锅底料150g,150g/袋,包,9.0,大红袍,四川天味食品集团股份有限公司,四川,0.8,29,2026-10-04,A
217,6920174700305,珍亮分控型牙刷12支/组*12组,12支/组*12组,支,5.0,立白,广州立白企业集团有限公司,广州,0.8,31,2027-02-27,H
218,6920174700565,立白深海矿物盐精华洗洁精1.1kg,1.1千克,桶,15.6,立白,广州立白企业集团有限公司,广州,1.0,44,2026-12-07,G
219,6920174700589,立白茶洁洗洁精,1.1kg,瓶,17.5,立白,广州立白企业集团有限公司,广州,1.0,38,2027-07-19,H
220,6920174762921,立白生姜洗洁精1.5千克,1.5千克,桶,16.0,立白,广州立白企业集团有限公司,广州,1.0,48,2027-08-15,F
221,6920174764086,立白盐洁洗洁精,460g,瓶,6.5,立白,广州立白企业集团有限公司,广州,1.0,39,2027-03-03,F
222,6920174764093,立白天然茶洁洗洁精460克,460克,瓶,6.5,liby立白,广州立白企业集团有限公司,广州,1.0,37,2027-07-07,A
223,6920174764109,立白天然橙结洗洁精460克,460克,瓶,6.5,liby立白,广州立白企业集团有限公司,广州,1.0,42,2027-01-14,A
224,6920174788990,立白超威除菌洁厕精500g,500g,瓶,5.0,立白,广州立白企业集团有限公司,广州,1.0,29,2026-09-09,C
225,6920319827799,黄酒,500ml*12,瓶,6.8,瓜渚湖,绍兴柯桥第三酒厂,浙江,1.0,25,2027-01-27,F
226,6920352500048,可口可乐荣誉出品 雪碧500ml单瓶装,500mL,瓶,2.4,雪碧,郑州太古可口可乐饮料有限公司,河南,1.0,33,2026-11-08,G
227,6920174700602,立白橙洁洗洁精1.1kg,1.1kg,桶,17.5,立白,广州立白企业集团有限公司,广州,1.0,27,2027-02-10,B
228,6920174700718,立白天然柔护皂粉1.136kg,1.136kg,包,11.9,立白,广州立白企业集团有限公司,广州,1.0,30,2027-01-31,E
229,6920174700787,立白全效护理洗衣液,500ml,袋,10.0,立白,广州立白企业集团有限公司,广州,1.0,40,2027-06-10,D
230,6920174700794,1000g立白全效护理洗衣液,1l/1l,桶,22.6,立白,广州立白企业集团有限公司,广州,1.0,49,2026-11-12,A
231,6920174700800,立白全效护理洗衣液,2kg,袋,35.0,立白,广州立白企业集团有限公司,广州,1.0,38,2027-03-01,G
232,6920174720693,立白植物洗衣皂清新花香232g,232g,块,4.8,立白,广州立白企业集团有限公司,广州,1.0,22,2027-06-08,D
233,6920174720730,立白椰油精华增白皂,232g,块,4.5,立白,广州立白企业集团有限公司,广州,1.0,46,2027-01-14,E
234,6920174733006,立白彩衣漂渍液600克,600克,桶,12.5,立白,广州立白企业集团有限公司,广州,1.0,45,2027-06-03,D
235,6920174733341,立白去渍霸天然植物皂粉680g,680g,包,10.5,立白,广州立白企业集团有限公司,广州,1.0,35,2027-03-11,F
236,6920174734508,立白去渍组合皂232g*2,232gx2/232gx2,块,11.0,立白,广州立白企业集团有限公司,广州,1.0,28,2026-11-22,D
237,6920174735444,无磷型洗衣粉,1.68千克,袋,18.5,Liby立白,广州立白企业集团有限公司,广州,0.9,36,2027-02-08,E
238,6920174735697,立白超洁清新无磷洗衣粉1.068kg,1.068kg,袋,10.5,立白,广州立白企业集团有限公司,广州,0.8,40,2027-05-22,B
239,6920174735703,立白超洁清新无磷洗衣粉2.118kg,2.118kg,袋,21.0,立白,广州立白企业集团有限公司,广州,1.0,45,2026-09-10,G
240,6920174735710,立白冷水速效无磷洗衣粉1.03kg,1.03kg,袋,10.8,立白,广州立白企业集团有限公司,广州,1.0,48,2026-09-18,A
241,6920174735727,立白冷水速效无磷洗衣粉1.588kg,1.588kg,包,18.0,立白,广州立白企业集团有限公司,广州,1.0,27,2027-06-05,F
242,6920174735734,立白易漂洗无磷洗衣粉1.03kg,1.03kg,袋,10.8,立白,广州立白企业集团有限公司,广州,1.0,45,2027-02-07,D
243,6920174761047,立白生姜洗洁精500克,500克,瓶,5.0,liby立白,广州立白企业集团有限公司,广州,1.0,48,2027-01-04,F
244,6901028036955,黄果树(红）,20支装,盒,50.0,黄果树,贵州中烟工业有限责任公司,贵州,0.9,23,2027-09-26,H
245,6901028075800,双喜,20支,盒,7.0,红双喜,上海烟草集团有限责任公司,上海,0.9,37,2027-03-02,H
246,6901028149358,哈德门（精品）,20支/盒,盒,4.0,哈德门,山东中烟工业有限责任公司,山东,0.9,22,2027-09-30,C
247,6901028160018,散花(软蓝),20支,盒,2.5,散花,河南中烟工业有限责任公司,郑州,1.0,31,2027-08-28,D
248,6901028163613,黄金叶(黄金眼),20支,盒,13.0,黄金叶,河南中烟工业有限责任公司,河南,1.0,32,2026-11-23,C
249,6901028164542,红旗渠,20支,盒,5.0,红旗渠,河南中烟工业有限责任公司,河南,1.0,34,2027-05-08,B
250,6901028169639,黄金叶(硬帝豪),20支,盒,10.0,黄金叶,河南中烟工业有限责任公司,河南,1.0,29,2027-07-09,C
251,6901028169677,黄金叶,包,盒,10.0,黄金葉,河南中烟工业有限责任公司,河南,1.0,22,2027-08-14,A
252,6901028169776,黄金叶(硬红旗渠),20支,盒,10.0,黄金叶,河南中烟工业有限责任公司,河南,1.0,29,2026-11-20,A
253,6901028193498,芙蓉王(硬)香烟,20支,盒,24.0,芙蓉王,湖南中烟工业有限责任公司,湖南,1.0,32,2027-09-18,G
254,6901028315005,红塔山,20根,盒,7.5,红塔山,红塔烟草(集团)有限责任公司,贵州,1.0,22,2027-05-24,B
255,6901043210002,梦幻香皂,135g,块,4.2,mely,斯美(广东)化妆品有限公司,广东,1.0,23,2027-06-02,F
256,6901064060013,凯达空气清新剂(茉莉花香型),320ml,瓶,12.5,凯达,中山凯中有限公司,广东,1.0,34,2027-06-24,E
257,6901064060082,凯达空气清新剂(桂花香型),320ml,瓶,13.2,凯达,中山凯中有限公司,广东,1.0,21,2027-05-20,D
258,6901070600104,云南白药留兰香型牙膏,90克,盒,16.5,云南白药,云南白药集团股份有限公司,云南,0.8,36,2026-11-30,F
259,6901121201175,浪奇木瓜白肤香皂(不分~不分)3123_120克,120g,块,5.9,浪奇,广州市浪奇实业股份有限公司,广州,0.9,34,2026-11-21,E
260,6910019010218,雕牌透明皂,218g*2,块,8.0,雕牌,纳爱斯集团有限公司,四川,1.0,32,2027-01-05,F
261,6910019010867,雕牌超效洗洁精,1.5kg,桶,10.0,雕牌,纳爱斯集团有限公司,浙江,1.0,21,2027-09-15,D
262,6910019011505,纳爱斯香皂150克,包装时净含量：150克,块,6.0,纳爱斯,纳爱斯集团有限公司,浙江,0.9,47,2027-01-23,D
263,6910019081256,纳爱斯珍珠香皂,125g,块,4.5,纳爱斯,纳爱斯集团有限公司,浙江,1.0,34,2026-09-25,E
264,6910019091255,纳爱斯珍珠香皂,125g,快,4.5,纳爱斯,纳爱斯集团有限公司,浙江,1.0,41,2027-06-10,F
265,6910019101251,纳爱斯珍珠香皂,125g,块,3.4,纳爱斯,纳爱斯集团有限公司,浙江,1.0,24,2026-10-26,H
266,6910021009538,三笑适齿细丝毛,公称丝径：0.20mm,支,1.8,三笑,高露洁三笑有限公司,江苏,1.0,45,2027-03-17,C
267,6911316710016,阿尔卑斯特浓奶糖条形,条形,个,2.0,阿尔卑斯,不凡帝范梅勒糖果(中国)有限公司,上海,1.0,23,2027-03-22,B
268,6911348430661,爱家固体清新剂（香柠）,瓶,个,3.6,爱家,江苏庄臣同大有限公司,江苏,1.0,20,2027-04-30,D
269,6911348430685,庄臣爱家固体清香剂,70克,盒,3.6,庄臣,江苏庄臣同大有限公司,江苏,1.0,27,2026-12-22,F
270,6911988000682,250克枚注心草莓派,250克,袋,29.0,达利园,达利食品集团有限公司,福建,1.0,24,2027-01-18,E
271,6911988006486,20克可比克烧烤味薯片,20g,包,1.0,20克可比克烧烤味薯片,达利食品集团有限公司,福建,1.0,41,2027-06-12,C
272,6911988006509,可比克香辣味薯片20克,20克,袋,2.0,可比克,达利食品集团有限公司,福建,0.8,20,2027-07-26,E
273,6911988006516,20克可比克原味薯片,20g,袋,2.0,20克可比克原味薯片,达利食品集团有限公司,福建,1.0,49,2027-06-06,E
274,6911988006523,45克可比克蕃茄味薯片,45g,桶,3.0,可比克,达利食品集团有限公司,福建,1.0,42,2027-02-09,B
275,6911988006530,可比克香辣味薯片,45克,桶,3.5,可比克,达利食品集团有限公司,福建,1.0,35,2027-06-21,B
276,6902890889632,金品王中王清真牛肉风味香肠,30gx8支x10袋,件,69.0,清伊坊,河南省漯河市双汇实业集团有限责任公司(简称:双汇集团),河南,1.0,32,2027-07-20,G
277,6902890892588,泡面拍档香肠,2.7kg,件,1.2,双汇,河南省漯河市双汇实业集团有限责任公司(简称:双汇集团),河南,1.0,30,2027-01-14,D
278,6903148015834,佳洁士草本水晶牙膏90g,90,支,2.9,佳洁士,广州宝洁有限公司,广州,0.8,20,2027-05-03,F
279,6903148017265,佳洁士健康专家防蛀修护(长效清新薄荷)140G,140G,支,10.0,佳洁士,广州宝洁有限公司,广州,1.0,24,2027-05-20,C
280,6903148018194,佳洁士盐白牙膏90g,90克/支,支,3.6,佳洁士,广州宝洁有限公司,广州,1.0,21,2026-10-03,H
281,6903148028278,佳洁士茶洁牙膏90克,90G,支,3.3,佳洁士,广州宝洁有限公司,广州,1.0,50,2027-02-26,E
282,6903148030363,飘柔家庭护理兰花长效清爽去屑洗发露400ml,400ML,瓶,16.8,飘柔,广州宝洁有限公司,广州,1.0,26,2027-03-28,H
283,6903148030448,日常兰花长效洁顺200g飘柔-水润,200ml（瓶）,瓶,12.55,飘柔,广州宝洁有限公司,广州,1.0,43,2026-10-11,G
284,6903148030455,飘柔日常护理长效洁顺水润洗发水400ml,400ml（瓶）,瓶,17.9,飘柔,广州宝洁有限公司,广州,1.0,24,2027-07-12,B
285,6903148044940,飘柔家庭护理系列山茶长效柔顺去屑洗发露200ml,400ML,瓶,14.5,潘婷,广州宝洁有限公司,广州,1.0,31,2026-11-28,E
286,6903148047736,【温和清洁水润护肤健康沐浴露】Safeguard舒肤佳芦荟水润呵护型沐浴露400ml 泡澡,400ml,瓶,27.0,舒肤佳,广州宝洁有限公司,广州,1.0,45,2026-09-03,G
287,6903148047842,舒肤佳薄荷冰怡舒爽型沐浴露200毫升,200ML,瓶,12.9,舒肤佳,广州宝洁有限公司,广州,1.0,38,2027-05-12,C
288,6903148047859,400g舒肤佳沐浴露(薄荷冰怡)健康+清爽系列薄荷冰怡舒爽型,400ML,瓶,23.8,舒肤佳,广州宝洁有限公司,广州,1.0,49,2026-10-14,A
289,6920920452113,孜然粉,36g,包,3.5,调和万家,郑州市恋味实业有限公司,郑州,1.0,48,2027-02-01,D
290,6921168504022,尖叫纤维饮料运动盖 550ml,550ml,瓶,5.0,农夫山泉,农夫山泉股份有限公司,浙江,1.0,39,2027-07-18,E
291,6921168509256,农夫山泉 饮用天然水550ml,550ml,瓶,1.5,农夫山泉,农夫山泉股份有限公司,湖北,1.0,43,2027-01-24,H
292,6921168511280,农夫山泉饮用天然水380ml,380ml,瓶,1.5,农夫山泉,农夫山泉股份有限公司,湖北,1.0,35,2026-09-27,D
293,6921168528288,农夫山泉饮用天然水24x380ml,24x380ml,件,34.0,农夫山泉,农夫山泉股份有限公司,湖北,1.0,26,2027-09-19,C
294,6921168532001,农夫果园30%（橙+胡萝卜+苹果+菠萝+猕猴桃+樱桃李）混合果蔬饮料500ml,500ml,瓶,3.3,农夫果园,农夫山泉股份有限公司,浙江,1.0,41,2027-05-28,H
295,6921204802204,葱伴侣六月香豆瓣酱300g,300g,盒,6.5,欣和,山东欣和食品工业有限公司,山东,1.0,49,2027-02-06,H
296,6921292711600,雅客益牙木糖醇无糖口香糖 蓝莓味 56g 约40粒装,56g/56g,瓶,10.5,雅客,雅客(中国)有限公司,福建,1.0,32,2027-04-14,E
297,6921292711617,雅客 益牙木糖醇 无糖口香糖 草莓味 净含量56g约40粒装 保护+营养 双重益牙,56g/56g,盒,9.0,雅客,雅客(中国)有限公司,福建,1.0,34,2027-06-26,H
298,6921292711747,56g木糖醇超冰味,56g*36瓶,瓶,9.9,雅客,雅客(中国)有限公司,福建,1.0,39,2027-06-19,H
299,6921292714991,56g益牙木糖醇香橙味,56g*36瓶,瓶,9.0,雅客,雅客(中国)有限公司,福建,1.0,33,2026-12-20,D
300,6921292715004,56g益牙木糖醇蜜瓜味,56g*36瓶,瓶,9.0,雅客,雅客(中国)有限公司,福建,1.0,47,2027-01-18,G
301,6921299767129,旺仔QQ糖（蓝莓味),20g,包,1.5,旺仔,北京必旺食品有限公司,广州,1.0,47,2027-02-19,B
302,6921555581674,大今野香辣牛肉面,112克,代,1.8,今麦郎,今麦郎面品有限公司,河南,1.0,25,2027-06-26,E
303,6921555583845,大今野清真红烧牛肉面,114克,袋,2.0,今麦郎,今麦郎面品有限公司,河南,1.0,39,2027-01-21,H
304,6921665700576,思念 芝麻球 豆沙馅 260g/包,260克/袋,袋,3.5,思念,郑州思念食品有限公司,郑州,1.0,40,2026-11-23,H
305,6921665703096,思念豆沙春卷306g,306g,袋,12.0,思念,郑州思念食品有限公司,郑州,1.0,49,2026-11-24,C
306,6921665704260,思念上海风味猪肉馄饨220g,220g/220g,袋,6.38,思念,郑州思念食品有限公司,郑州,1.0,41,2026-09-14,D
307,6921665713026,思念1000g真鲜三鲜水饺,1000g/袋,袋,14.8,思念,郑州思念食品有限公司,郑州,1.0,22,2027-08-19,B
308,6921804700306,精制牛肉末豆豉油辣椒,210克/瓶,瓶,9.2,陶华碧老干妈,贵阳南明老干妈风味食品有限责任公司,贵州,1.0,29,2027-05-02,D
309,6921804700559,干煸肉丝油辣椒,260克/瓶,瓶,9.9,陶华碧老干妈,贵阳南明老干妈风味食品有限责任公司,贵州,1.0,34,2027-08-21,D
310,6921804700757,风味豆豉油制辣椒,280克/瓶,瓶,9.8,陶华碧老干妈,贵阳南明老干妈风味食品有限责任公司,贵州,1.0,36,2026-10-09,H
311,6921804700764,油辣椒,275克/瓶,瓶,10.0,陶华碧老干妈,贵阳南明老干妈风味食品有限责任公司,贵州,1.0,31,2027-07-10,G
312,6922760447069,古城无烟线香,3小盒*50支,盒,8.9,古城,河北古城香业集团股份有限公司,河北,1.0,45,2027-03-21,D
313,6922790140268,白醋,1.8L*12,瓶,9.35,鼎丰,上海鼎丰酿造食品有限公司,上海,1.0,21,2026-10-27,H
314,6922850010012,卫群牌食盐,500克,包,1.2,卫群牌,河南省盐业总公司,平顶山,1.0,32,2027-01-27,D
315,6923450603574,彩虹(箭牌)原果味彩虹果汁糖(原果味~粒状~硬塑料盒/桶)11462_30克,30g,个,4.7,彩虹,玛氏箭牌糖果(中国)有限公司,广州,1.0,26,2027-02-09,H
316,6923450657829,益达口香糖,56g,盒,10.9,益达,玛氏箭牌糖果(中国)有限公司,广州,1.0,22,2027-02-26,E
317,6923555214392,橙汁饮料 2.5L,2.5L PET瓶,提,15.0,汇源,北京汇源食品饮料有限公司,北京,0.7,47,2026-09-11,D
318,6923555214415,桃复合果肉饮料,2.5L PET瓶,瓶,15.8,汇源,北京汇源食品饮料有限公司,北京,1.0,37,2027-03-28,A
319,6923555215726,橙汁饮料 2.5L 外箱,2.5L*6瓶 纸箱,件,89.3,汇源,北京汇源食品饮料有限公司,河南,1.0,35,2026-10-15,G
320,6923555215740,汇源   桃果肉饮料,2.5L×6瓶,件,89.3,汇源,北京汇源食品饮料有限公司,河南,1.0,50,2027-04-29,B
321,6923555220782,饮用水,550ml PET瓶,瓶,1.0,汇源,北京汇源食品饮料有限公司,开封,1.0,46,2027-09-20,H
322,6923581322238,采乐去屑洗发露（焗油护色配方）,400ml,瓶,17.9,采乐,广东爱齐美日化有限公司,广州,1.0,45,2026-10-18,A
