id,barcode,name,spec,unit,price,brand,supplier,made_in
460,6920174720730,立白椰油精华增白皂,232g,块,4.5,立白,广州立白企业集团有限公司,广州
465,6920174733006,立白彩衣漂渍液600克,600克,桶,12.50,立白,广州立白企业集团有限公司,广州
466,6920174733341,立白去渍霸天然植物皂粉680g,680g,包,10.5,立白,广州立白企业集团有限公司,广州
470,6920174734508,立白去渍组合皂232g*2,232gx2/232gx2,块,11.00,立白,广州立白企业集团有限公司,广州
472,6920174735444,无磷型洗衣粉,1.68千克,袋,18.50,Liby立白,广州立白企业集团有限公司,广州
473,6920174735697,立白超洁清新无磷洗衣粉1.068kg,1.068kg,袋,10.50,立白,广州立白企业集团有限公司,广州
474,6920174735703,立白超洁清新无磷洗衣粉2.118kg,2.118kg,袋,21.00,立白,广州立白企业集团有限公司,广州
475,6920174735710,立白冷水速效无磷洗衣粉1.03kg,1.03kg,袋,10.80,立白,广州立白企业集团有限公司,广州
476,6920174735727,立白冷水速效无磷洗衣粉1.588kg,1.588kg,包,18.00,立白,广州立白企业集团有限公司,广州
477,6920174735734,立白易漂洗无磷洗衣粉1.03kg,1.03kg,袋,10.80,立白,广州立白企业集团有限公司,广州
481,6920174761047,立白生姜洗洁精500克,500克,瓶,5.00,liby立白,广州立白企业集团有限公司,广州
482,6901028036955,黄果树(红）,20支装,盒,50.00,黄果树,贵州中烟工业有限责任公司,贵州
483,6901028075800,双喜,20支,盒,7.00,红双喜,上海烟草集团有限责任公司,上海
484,6901028149358,哈德门（精品）,20支/盒,盒,4.00,哈德门,山东中烟工业有限责任公司,山东
485,6901028160018,散花(软蓝),20支,盒,2.50,散花,河南中烟工业有限责任公司,郑州
486,6901028163613,黄金叶(黄金眼),20支,盒,13.00,黄金叶,河南中烟工业有限责任公司,河南
487,6901028164542,红旗渠,20支,盒,5.00,红旗渠,河南中烟工业有限责任公司,河南
488,6901028169639,黄金叶(硬帝豪),20支,盒,10.00,黄金叶,河南中烟工业有限责任公司,河南
489,6901028169677,黄金叶,包,盒,10.00,黄金葉,河南中烟工业有限责任公司,河南
490,6901028169776,黄金叶(硬红旗渠),20支,盒,10.00,黄金叶,河南中烟工业有限责任公司,河南
491,6901028193498,芙蓉王(硬)香烟,20支,盒,24.00,芙蓉王,湖南中烟工业有限责任公司,湖南
492,6901028315005,红塔山,20根,盒,7.50,红塔山,红塔烟草(集团)有限责任公司,贵州
493,6901043210002,梦幻香皂,135g,块,4.20,mely,斯美(广东)化妆品有限公司,广东
494,6901064060013,凯达空气清新剂(茉莉花香型),320ml,瓶,12.5,凯达,中山凯中有限公司,广东
495,6901064060082,凯达空气清新剂(桂花香型),320ml,瓶,13.2,凯达,中山凯中有限公司,广东
496,6901070600104,云南白药留兰香型牙膏,90克,盒,16.50,云南白药,云南白药集团股份有限公司,云南
497,6901121201175,浪奇木瓜白肤香皂(不分~不分)3123_120克,120g,块,5.90,浪奇,广州市浪奇实业股份有限公司,广州
498,6910019010218,雕牌透明皂,218g*2,块,8,雕牌,纳爱斯集团有限公司,四川
499,6910019010867,雕牌超效洗洁精,1.5kg,桶,10,雕牌,纳爱斯集团有限公司,浙江
500,6910019011505,纳爱斯香皂150克,包装时净含量：150克,块,6.00,纳爱斯,纳爱斯集团有限公司,浙江
501,6910019081256,纳爱斯珍珠香皂,125g,块,4.50,纳爱斯,纳爱斯集团有限公司,浙江
502,6910019091255,纳爱斯珍珠香皂,125g,快,4.50,纳爱斯,纳爱斯集团有限公司,浙江
503,6910019101251,纳爱斯珍珠香皂,125g,块,3.4,纳爱斯,纳爱斯集团有限公司,浙江
504,6910021009538,三笑适齿细丝毛,公称丝径：0.20mm,支,1.80,三笑,高露洁三笑有限公司,江苏
505,6911316710016,阿尔卑斯特浓奶糖条形,条形,个,2.00,阿尔卑斯,不凡帝范梅勒糖果(中国)有限公司,上海
506,6911348430661,爱家固体清新剂（香柠）,瓶,个,3.60,爱家,江苏庄臣同大有限公司,江苏
507,6911348430685,庄臣爱家固体清香剂,70克,盒,3.60,庄臣,江苏庄臣同大有限公司,江苏
509,6911988000682,250克枚注心草莓派,250克,袋,29.0,达利园,达利食品集团有限公司,福建
510,6911988006486,20克可比克烧烤味薯片,20g,包,1.00,20克可比克烧烤味薯片,达利食品集团有限公司,福建
511,6911988006509,可比克香辣味薯片20克,20克,袋,2,可比克,达利食品集团有限公司,福建
512,6911988006516,20克可比克原味薯片,20g,袋,2,20克可比克原味薯片,达利食品集团有限公司,福建
513,6911988006523,45克可比克蕃茄味薯片,45g,桶,3.00,可比克,达利食品集团有限公司,福建
514,6911988006530,可比克香辣味薯片,45克,桶,3.50,可比克,达利食品集团有限公司,福建
515,6902890889632,金品王中王清真牛肉风味香肠,30gx8支x10袋,件,69,清伊坊,河南省漯河市双汇实业集团有限责任公司(简称:双汇集团),河南
519,6902890892588,泡面拍档香肠,2.7kg,件,1.2,双汇,河南省漯河市双汇实业集团有限责任公司(简称:双汇集团),河南
520,6903148015834,佳洁士草本水晶牙膏90g,90,支,2.90,佳洁士,广州宝洁有限公司,广州
521,6903148017265,佳洁士健康专家防蛀修护(长效清新薄荷)140G,140G,支,10.0,佳洁士,广州宝洁有限公司,广州
522,6903148018194,佳洁士盐白牙膏90g,90克/支,支,3.60,佳洁士,广州宝洁有限公司,广州
523,6903148028278,佳洁士茶洁牙膏90克,90G,支,3.30,佳洁士,广州宝洁有限公司,广州
524,6903148030363,飘柔家庭护理兰花长效清爽去屑洗发露400ml,400ML,瓶,16.80,飘柔,广州宝洁有限公司,广州
525,6903148030448,日常兰花长效洁顺200g飘柔-水润,200ml（瓶）,瓶,12.55,飘柔,广州宝洁有限公司,广州
526,6903148030455,飘柔日常护理长效洁顺水润洗发水400ml,400ml（瓶）,瓶,17.90,飘柔,广州宝洁有限公司,广州
527,6903148044940,飘柔家庭护理系列山茶长效柔顺去屑洗发露200ml,400ML,瓶,14.50,潘婷,广州宝洁有限公司,广州
528,6903148047736,【温和清洁水润护肤健康沐浴露】Safeguard舒肤佳芦荟水润呵护型沐浴露400ml 泡澡,400ml,瓶,27.0,舒肤佳,广州宝洁有限公司,广州
529,6903148047842,舒肤佳薄荷冰怡舒爽型沐浴露200毫升,200ML,瓶,12.90,舒肤佳,广州宝洁有限公司,广州
530,6903148047859,400g舒肤佳沐浴露(薄荷冰怡)健康+清爽系列薄荷冰怡舒爽型,400ML,瓶,23.80,舒肤佳,广州宝洁有限公司,广州
531,6920920452113,孜然粉,36g,包,3.5,调和万家,郑州市恋味实业有限公司,郑州
539,6921168504022,尖叫纤维饮料运动盖 550ml,550ml,瓶,5.00,农夫山泉,农夫山泉股份有限公司,浙江
540,6921168509256,农夫山泉 饮用天然水550ml,550ml,瓶,1.50,农夫山泉,农夫山泉股份有限公司,湖北
541,6921168511280,农夫山泉饮用天然水380ml,380ml,瓶,1.50,农夫山泉,农夫山泉股份有限公司,湖北
542,6921168528288,农夫山泉饮用天然水24x380ml,24x380ml,件,34.00,农夫山泉,农夫山泉股份有限公司,湖北
543,6921168532001,农夫果园30%（橙+胡萝卜+苹果+菠萝+猕猴桃+樱桃李）混合果蔬饮料500ml,500ml,瓶,3.30,农夫果园,农夫山泉股份有限公司,浙江
545,6921204802204,葱伴侣六月香豆瓣酱300g,300g,盒,6.50,欣和,山东欣和食品工业有限公司,山东
546,6921292711600,雅客益牙木糖醇无糖口香糖 蓝莓味 56g 约40粒装,56g/56g,瓶,10.50,雅客,雅客(中国)有限公司,福建
547,6921292711617,雅客 益牙木糖醇 无糖口香糖 草莓味 净含量56g约40粒装 保护+营养 双重益牙,56g/56g,盒,9.00,雅客,雅客(中国)有限公司,福建
548,6921292711747,56g木糖醇超冰味,56g*36瓶,瓶,9.90,雅客,雅客(中国)有限公司,福建
549,6921292714991,56g益牙木糖醇香橙味,56g*36瓶,瓶,9.00,雅客,雅客(中国)有限公司,福建
550,6921292715004,56g益牙木糖醇蜜瓜味,56g*36瓶,瓶,9.00,雅客,雅客(中国)有限公司,福建
556,6921299767129,旺仔QQ糖（蓝莓味),20g,包,1.50,旺仔,北京必旺食品有限公司,广州
560,6921555581674,大今野香辣牛肉面,112克,代,1.80,今麦郎,今麦郎面品有限公司,河南
561,6921555583845,大今野清真红烧牛肉面,114克,袋,2.00,今麦郎,今麦郎面品有限公司,河南
562,6921665700576,思念 芝麻球 豆沙馅 260g/包,260克/袋,袋,3.50,思念,郑州思念食品有限公司,郑州
564,6921665703096,思念豆沙春卷306g,306g,袋,12.0,思念,郑州思念食品有限公司,郑州
566,6921665704260,思念上海风味猪肉馄饨220g,220g/220g,袋,6.38,思念,郑州思念食品有限公司,郑州
568,6921665713026,思念1000g真鲜三鲜水饺,1000g/袋,袋,14.80,思念,郑州思念食品有限公司,郑州
569,6921804700306,精制牛肉末豆豉油辣椒,210克/瓶,瓶,9.20,陶华碧老干妈,贵阳南明老干妈风味食品有限责任公司,贵州
570,6921804700559,干煸肉丝油辣椒,260克/瓶,瓶,9.90,陶华碧老干妈,贵阳南明老干妈风味食品有限责任公司,贵州
571,6921804700757,风味豆豉油制辣椒,280克/瓶,瓶,9.80,陶华碧老干妈,贵阳南明老干妈风味食品有限责任公司,贵州
572,6921804700764,油辣椒,275克/瓶,瓶,10.00,陶华碧老干妈,贵阳南明老干妈风味食品有限责任公司,贵州
573,6922760447069,古城无烟线香,3小盒*50支,盒,8.90,古城,河北古城香业集团股份有限公司,河北
574,6922790140268,白醋,1.8L*12,瓶,9.35,鼎丰,上海鼎丰酿造食品有限公司,上海
575,6922850010012,卫群牌食盐,500克,包,1.2,卫群牌,河南省盐业总公司,平顶山
582,6923450603574,彩虹(箭牌)原果味彩虹果汁糖(原果味~粒状~硬塑料盒/桶)11462_30克,30g,个,4.70,彩虹,玛氏箭牌糖果(中国)有限公司,广州
583,6923450657829,益达口香糖,56g,盒,10.90,益达,玛氏箭牌糖果(中国)有限公司,广州
584,6923555214392,橙汁饮料 2.5L,2.5L PET瓶,提,15.00,汇源,北京汇源食品饮料有限公司,北京
585,6923555214415,桃复合果肉饮料,2.5L PET瓶,瓶,15.80,汇源,北京汇源食品饮料有限公司,北京
586,6923555215726,橙汁饮料 2.5L 外箱,2.5L*6瓶 纸箱,件,89.3,汇源,北京汇源食品饮料有限公司,河南
587,6923555215740,汇源   桃果肉饮料,2.5L×6瓶,件,89.3,汇源,北京汇源食品饮料有限公司,河南
588,6923555220782,饮用水,550ml PET瓶,瓶,1.00,汇源,北京汇源食品饮料有限公司,开封
591,6923581322238,采乐去屑洗发露（焗油护色配方）,400ml,瓶,17.9,采乐,广东爱齐美日化有限公司,广州
592,6923581322245,采乐去屑洗发露（清爽配方）,400ml,瓶,17.5,采乐,广东爱齐美日化有限公司,广州
594,6923581327707,采乐祛屑洗发露（清爽配方）,750ml,瓶,25,采乐,广东爱齐美日化有限公司,广东
596,6923644262006,蒙牛纯脆雪糕,56g,个,1.50,蒙牛,内蒙古蒙牛乳业(集团)股份有限公司,内蒙
600,6923721201126,妙脆角魔力炭烧味/葱香原味/茄汁味玉米角 40g/袋 零食 办公室休闲小吃 膨化食品 酥脆可口,40g/40g,包,3.5,妙脆角,通用磨坊食品(南京)有限公司,南京
601,6923721201133,妙脆角 葱香原味 玉米角 14g,16克/袋,包,1.20,妙脆角,通用磨坊食品(南京)有限公司,南京
613,6944351900227,申花芝麻花生调和油,5L,桶,55,申花,郑州惠丰油脂有限公司,郑州
625,6945091727198,可水洗水彩笔12色,12色,盒,5.80,真彩,真彩文具股份有限公司,广州
626,6945091727259,可水洗水彩笔24色,24色,盒,10.50,真彩,真彩文具股份有限公司,广州
630,6933453800139,“红99”牌重庆火锅浓缩底料150g,150克,包,6.00,红99,重庆红九九食品有限公司,重庆
634,6933594900019,明发淘气蛋,30克,个,5.5,明发,郑州明发食品有限公司,郑州
646,6934004600611,乐源魔冰蜜桃味380ml饮料冲调饮料,380ml/瓶,瓶,3.5,乐源,浙江乐源生物工程有限公司,浙江
650,6934004601335,乐源果粒橙 复合果汁饮料（450mL）,圆形瓶,瓶,2.9,乐源,浙江乐源生物工程有限公司,浙江
652,6904417100671,湿面（红油凉面）,盒装248克,盒,3.00,南街村,河南省南街村(集团)有限公司,南街村
653,6904417120112,南德麻辣调味料,袋装200克,包,6.00,南街村,河南省南街村(集团)有限公司,河南
654,6904417120778,南德麻辣调味料,袋装120克,包,4.00,南街村,河南省南街村(集团)有限公司,河南
655,6904417120815,南德麻辣调味料,袋装400克,袋,9.5,南街村,河南省南街村(集团)有限公司,河南
658,6904432800372,维维豆奶粉,500g,袋,16.80,维维,维维食品饮料股份有限公司,江苏
659,6904432800440,维维维他豆奶粉,460g,包,14.80,维维,维维食品饮料股份有限公司,黑龙江
660,6904432910194,维维不加糖麦片560g,-,包,13.80,维维,维维食品饮料股份有限公司,江苏
663,6904682123016,新王子夹心巧克力风味饼干120g,120克,包,6.59,王子,亿滋食品企业管理(上海)有限公司,江苏
664,6904682124013,王子夹心饼干（草莓味）120g,120克,包,5.00,王子,亿滋食品企业管理(上海)有限公司,江苏
665,6904682124204,新王子夹心牛奶风味 120克,120克,包,4.00,王子,亿滋食品企业管理(上海)有限公司,广州
670,6904915641829,蜂花小麦蛋白护发素,450ml（瓶）,瓶,9.99,蜂花,上海华银日用品有限公司,上海
671,6905014000869,燕麦片,380g/袋,袋,13.50,西麦,桂林西麦食品股份有限公司,广西
672,6905014000890,燕麦片（快熟新版）,1Kg/桶,桶,32.80,西麦,桂林西麦食品股份有限公司,广西
673,6905734301017,浪味仙创意花式薯卷（蔬菜味）,30g,包,3.00,浪味仙,湖南旺旺食品有限公司,河南
674,6905734301055,浪味仙创意花式薯卷（蔬菜味）,10g,包,1.00,浪味仙,湖南旺旺食品有限公司,河南
676,6906301518883,花生蛋白饮料,290ML*20,包,1,一见钟情,开封市一见钟情花生饮品有限公司,开封
681,6926041899998,汇福一级大豆油,5升,瓶,45.5,汇福,三河汇福粮油集团精炼植物油有限公司,河北
683,6926215372562,馍香小趣,50g,袋,1.00,米多奇,河南米多奇食品有限公司,新乡
685,6926292516408,指甲钳  型号:RMA688D,单只吸塑装，20只/中盒,把,2.5,金达日美,广东金达五金制品有限公司,佛山
687,6926422300037,麻辣鲜（固态复合调味料）400g,400g,袋,7.0,石人山,河南省石人山食品有限公司,河南
688,6926422300198,肉宝王(固态复合调味料),305g,袋,75.0,石人山,河南省石人山食品有限公司,郑州
691,6926422300679,麻辣半斤香（固态复合调味料）,170g,袋,2.50,石人山,河南省石人山食品有限公司,郑州
696,6926617932739,卡罗蒂转花杯,天冰  卡罗蒂转花杯  净含量一盒重10,杯,5,天冰,河南省天冰冷饮有限公司,郑州
697,6926718410006,美味火锅蘸料,180g,袋,6,草原红太阳,内蒙古红太阳食品有限公司,内蒙古
699,6926718445015,自然草本辣汤火锅底料,238g,袋,16.8,草原红太阳,内蒙古红太阳食品有限公司,内蒙古
700,6935041525486,旺仔小馒头（特浓牛奶味）,210g,包,9.80,旺仔,仙桃旺旺食品有限公司,漯河
708,6935270601739,精炖原汁猪骨面,袋装,袋,1.50,白象,白象食品股份有限公司,河南
709,6935270601746,精炖香辣猪骨面,袋装,袋,1.65,白象,白象食品股份有限公司,河南
710,6935270601760,精炖原汁猪骨面,24包纸箱,件,36.00,白象,白象食品股份有限公司,河南
711,6935270601777,精炖香辣猪骨面,24包纸箱,件,39.60,白象,白象食品股份有限公司,河南
720,6935336711075,鑫光6.0天然光板插片筷子3#XG11075,竹制品,把,2.5,鑫光,浙江鑫光工贸有限公司,浙江
722,6907435669090,好迪精华素营养洗发水深度修复200ml/瓶洗发露,200ml,瓶,13.00,好迪精华素,广州好迪集团有限公司,广州
723,6907435669144,好迪精华素柔顺洗发水（倍直垂顺）,400ml,瓶,20.0,好迪精华素,广州好迪集团有限公司,广东
724,6907469010073,帮洁厕净清香600克,600克,瓶,6.20,帮洁,河北康达有限公司,河北
725,6907469010080,帮洁厕净清香900克,900克,瓶,6.50,帮洁,河北康达有限公司,河北
726,6907592000026,大块腐乳,340g,瓶,5.0,王致和,北京二商王致和食品有限公司,北京
727,6907592001245,精制料酒,500ml,瓶,5.80,王致和,北京二商王致和食品有限公司,北京
729,6907992400020,原味牛奶片,16g*10板,盒,15.00,伊利,内蒙古伊利实业集团股份有限公司,内蒙
730,6907992400754,原味牛奶片,16g/板,块,1.90,伊利,内蒙古伊利实业集团股份有限公司,内蒙
731,6907992500010,优酸乳乳饮料——原味,250ml,盒,1.80,伊利,内蒙古伊利实业集团股份有限公司,内蒙古
732,6907992501857,优酸乳乳饮料——原味,250ml*24 利乐砖,件,43.20,伊利,内蒙古伊利实业集团股份有限公司,内蒙古
